	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	2006 01 01	00:04:00		Time Out								0	0	22	612	00001001	32	00000001	00000000	Init		
	2011 10 08	00:10:00		Time Out								0	0	21	627	00001000	0	00000001	00000000			
	2011 10 08	00:20:00		Time Out								0	0	21	625	00001000	0	00000001	00000000			
	2011 10 08	00:30:00		Time Out								0	0	21	626	00001000	0	00000001	00000000			
	2011 10 08	00:34:00		Mortality										21	626	00000100	0	00000001	00000000			
	2011 10 08	00:40:00		Time Out								0	0	21	626	00001000	0	00000001	00000000			
	2011 10 08	00:50:00		Time Out								0	0	22	626	00001000	0	00000001	00000000			
	2011 10 08	01:00:00		Time Out								0	0	21	626	00001000	0	00000001	00000000			
	2014 05 06	08:49:00	69	59.601537	15.198315		3D	91	1.5	7	0	0	1	23	630	01000011	0	00000001	00000000	Init		
	2014 05 06	08:50:00	30	59.601598	15.198258		3D	91	1.5	7	0	0	0	23	629	01000010	0	00000001	00000000			
	2014 05 06	09:00:00	30	59.601697	15.198362		3D	106	3.4	7	0	0	0	22	632	01000010	0	00000001	00000000			
	2014 05 06	09:10:00	30	59.601597	15.198353		3D	109	1.9	6	0	0	0	23	632	01000010	0	00000001	00000000			
	2014 05 06	09:19:00		Mortality										22	632	00000100	0	00000001	00000000			
	2014 05 06	09:20:00	30	59.601507	15.198393		3D	89	1.8	6	0	0	0	22	632	01000010	0	00000001	00000000			
	2014 05 06	09:30:00	30	59.601518	15.198407		3D	96	1.7	6	0	0	0	22	632	01000010	0	00000001	00000000			
	2014 05 07	05:22:00	61	59.601422	15.198995		3D	102	1.0	8	0	2	0	21	623	01000011	752	00000001	00000000	Init		
	2014 05 07	05:30:00	30	59.601390	15.198958		3D	99	1.6	6	0	0	0	10	624	01000010	0	00000001	00000000			
	2014 05 07	05:40:00	30	59.601400	15.199010		3D	98	1.0	7	0	0	0	5	618	01000010	0	00000001	00000000			
	2014 05 07	05:50:00	30	59.601413	15.199020		3D	96	1.0	7	0	0	0	3	615	01000010	0	00000001	00000000			
	2014 05 07	05:51:00		Mortality										3	615	00000100	0	00000001	00000000			
	2014 05 07	06:00:00	30	59.601357	15.199027		3D	102	1.0	7	0	0	0	2	612	01000010	0	00000001	00000000			
	2014 05 07	06:10:00	30	59.601375	15.199013		3D	99	1.4	6	0	0	0	2	611	01000010	0	00000001	00000000			
	2014 05 07	06:20:00	84	59.601668	15.198297		3D	120	2.8	4	0	1	3	4	612	01000010	0	00000001	00000000			
	2014 05 21	08:22:00	88	59.742927	17.665747		3D	62	1.4	6	0	2	18	25	610	01000011	0	00000001	00000000	Init		
	2014 05 21	08:30:00	30	59.743190	17.666792		3D	36	1.3	6	0	0	2	25	624	01000010	0	00000001	00000000			
	2014 05 21	08:45:00	30	59.742988	17.666665		3D	24	1.3	6	0	2	4	23	624	01000010	0	00000001	00000000			
	2014 05 21	09:00:00	30	59.746740	17.679963		3D	40	1.2	6	0	3	5	23	624	01000010	0	00000001	00000000			
	2014 05 21	09:15:00	30	59.744787	17.679788		3D	35	1.2	6	0	3	4	24	625	01000010	0	00000001	00000000			
	2014 05 21	09:30:00	30	59.744657	17.679612		3D	38	1.1	6	0	4	7	25	626	01000010	0	00000001	00000000			
	2014 05 21	09:45:00	30	59.745243	17.680857		3D	35	1.1	6	0	9	5	26	626	01000010	0	00000001	00000000			
	2014 05 21	10:00:00	30	59.745402	17.678708		3D	39	1.3	5	0	4	0	25	626	01000010	0	00000001	00000000			
	2014 05 21	10:15:00	30	59.745588	17.679690		3D	51	1.8	4	0	6	5	25	626	01000010	0	00000001	00000000			
	2014 05 21	10:30:00	43	59.745555	17.679103		3D	47	1.1	7	0	14	3	26	626	01000010	0	00000001	00000000			
	2014 05 21	10:45:00	30	59.745703	17.680255		3D	40	1.1	7	0	5	5	26	626	01000010	0	00000001	00000000			
	2014 05 21	11:00:00	30	59.745445	17.678940		3D	45	1.3	6	0	4	8	27	626	01000010	0	00000001	00000000			
	2014 05 21	11:15:00	30	59.745178	17.678438		3D	45	1.2	6	0	8	4	26	626	01000010	0	00000001	00000000			
	2014 05 21	11:30:00	30	59.745557	17.680182		3D	38	1.2	5	0	5	6	29	627	01000010	0	00000001	00000000			
	2014 05 21	11:45:00	30	59.745488	17.680153		3D	36	1.2	5	0	0	0	26	626	01000010	0	00000001	00000000			
	2014 05 21	12:00:00	30	59.746205	17.679987		3D	32	1.1	5	0	6	4	26	626	01000010	0	00000001	00000000			
	2014 05 21	12:15:00	30	59.746475	17.679820		3D	34	1.1	5	0	5	2	25	626	01000010	0	00000001	00000000			
	2014 05 21	12:30:00	30	59.746885	17.679822		3D	40	1.1	5	0	5	2	24	626	01000010	0	00000001	00000000			
	2014 05 21	12:45:00	67	59.746608	17.680308		3D	39	1.1	7	0	17	8	25	626	01000010	0	00000001	00000000			
	2014 05 21	13:00:00	30	59.746888	17.679880		3D	38	1.2	6	0	10	5	25	626	01000010	0	00000001	00000000			
	2014 05 21	13:15:00	30	59.745588	17.680160		3D	37	1.2	6	0	2	2	26	626	01000010	0	00000001	00000000			
	2014 05 21	13:30:00	30	59.745462	17.681352		3D	49	2.4	4	0	4	5	28	627	01000010	0	00000001	00000000			
	2014 05 21	13:45:00	30	59.745643	17.681458		3D	49	2.5	4	0	4	5	28	627	01000010	0	00000001	00000000			
	2014 05 21	14:00:00	30	59.745000	17.679512		3D	47	1.7	4	0	2	2	28	627	01000010	0	00000001	00000000			
	2014 05 21	14:15:00	30	59.745158	17.678053		3D	58	1.8	4	0	9	5	27	627	01000010	0	00000001	00000000			
	2014 05 21	14:30:00	30	59.745740	17.679837		3D	48	1.5	4	0	5	1	27	627	01000010	0	00000001	00000000			
	2014 05 21	14:45:00	30	59.745652	17.679773		3D	47	1.6	4	0	0	0	28	627	01000010	0	00000001	00000000			
	2014 05 21	15:00:00	43	59.745345	17.679825		3D	36	1.2	7	0	6	9	28	628	01000010	0	00000001	00000000			
	2014 05 21	15:15:00	30	59.746282	17.679837		3D	43	1.2	7	0	6	5	28	628	01000010	0	00000001	00000000			
	2014 05 21	15:30:00	30	59.745967	17.679893		3D	34	1.2	7	0	7	5	28	628	01000010	0	00000001	00000000			
	2014 05 21	15:45:00	30	59.746125	17.679907		3D	30	1.8	6	0	0	0	28	628	01000010	0	00000001	00000000			
	2014 05 21	16:00:00	30	59.746157	17.679853		3D	31	1.9	6	0	0	0	28	628	01000010	0	00000001	00000000			
	2014 05 21	16:15:00	30	59.746223	17.679743		3D	17	1.7	5	0	0	0	29	628	01000010	0	00000001	00000000			
	2014 05 21	16:30:00	30	59.746190	17.679772		3D	18	1.7	5	0	5	8	28	628	01000010	0	00000001	00000000			
	2014 05 21	16:45:00	30	59.746235	17.679618		3D	12	2.1	4	0	0	0	26	627	01000010	0	00000001	00000000			
	2014 05 21	17:00:00	35	59.745593	17.680088		3D	36	1.5	5	0	5	4	26	628	01000010	0	00000001	00000000			
	2014 05 21	17:15:00	30	59.745562	17.679833		3D	39	1.5	5	0	7	4	26	627	01000010	0	00000001	00000000			
	2014 05 21	17:30:00	30	59.744908	17.677820		3D	45	1.4	5	0	4	8	26	627	01000010	0	00000001	00000000			
	2014 05 21	17:45:00	43	59.745497	17.678842		3D	41	1.2	6	0	7	4	24	627	01000010	0	00000001	00000000			
	2014 05 21	18:00:00	33	59.745143	17.680857		3D	35	1.1	6	0	7	8	24	626	01000010	0	00000001	00000000			
	2014 05 21	18:15:00	30	59.745338	17.679218		3D	49	2.0	4	0	7	11	22	626	01000010	0	00000001	00000000			
	2014 05 21	18:30:00	30	59.745543	17.679682		3D	21	2.0	4	0	7	2	20	625	01000010	0	00000001	00000000			
	2014 05 21	18:45:00	30	59.745168	17.678728		3D	70	1.9	4	0	6	5	20	625	01000010	0	00000001	00000000			
	2014 05 21	19:00:00	61	59.745528	17.680000		3D	41	1.3	6	0	13	18	19	624	01000010	0	00000001	00000000			
	2014 05 21	19:15:00	30	59.746212	17.681575		3D	38	1.8	5	0	10	7	19	624	01000010	0	00000001	00000000			
	2014 05 21	19:30:00	30	59.744963	17.681105		3D	34	2.1	5	0	9	4	19	624	01000010	0	00000001	00000000			
	2014 05 21	19:45:00	30	59.745225	17.677970		3D	49	2.4	5	0	7	2	17	624	01000010	0	00000001	00000000			
	2014 05 21	20:00:00	30	59.744948	17.679657		3D	40	2.5	5	0	7	7	17	624	01000010	0	00000001	00000000			
	2014 05 21	20:15:00	30	59.744760	17.680538		3D	47	2.5	4	0	6	4	16	624	01000010	0	00000001	00000000			
	2014 05 21	20:30:00	30	59.745438	17.679277		3D	56	2.3	4	0	9	4	16	623	01000010	0	00000001	00000000			
	2014 05 21	20:45:00	30	59.746833	17.679813		3D	0	2.3	4	0	0	0	16	622	01000010	0	00000001	00000000			
	2014 05 21	21:00:00	30	59.746905	17.680112		3D	21	2.5	4	0	2	1	15	622	01000010	0	00000001	00000000			
	2014 05 21	21:15:00	30	59.746747	17.680100		3D	42	3.0	4	0	2	2	16	622	01000010	0	00000001	00000000			
	2014 05 21	21:30:00	33	59.745500	17.679312		3D	30	2.7	5	0	10	7	15	622	01000010	0	00000001	00000000			
	2014 05 21	21:45:00	30	59.745012	17.679540		3D	38	3.4	5	0	7	5	14	621	01000010	0	00000001	00000000			
	2014 05 21	22:00:00	30	59.745262	17.680425		3D	39	4.0	5	0	4	4	13	621	01000010	0	00000001	00000000			
	2014 05 21	22:15:00	43	59.745540	17.680122		3D	38	0.9	9	0	14	10	14	621	01000010	0	00000001	00000000			
	2014 05 21	22:30:00	30	59.745582	17.680045		3D	28	1.1	8	0	0	0	14	621	01000010	0	00000001	00000000			
	2014 05 21	22:45:00	30	59.745510	17.679865		3D	42	1.1	7	0	0	0	14	621	01000010	0	00000001	00000000			
	2014 05 21	23:00:00	30	59.745597	17.680052		3D	47	1.0	7	0	0	0	14	621	01000010	0	00000001	00000000			
	2014 05 21	23:15:00	30	59.745607	17.680000		3D	49	1.0	7	0	0	0	14	620	01000010	0	00000001	00000000			
	2014 05 21	23:30:00	30	59.745798	17.679728		3D	46	1.0	7	0	7	9	14	620	01000010	0	00000001	00000000			
	2014 05 21	23:45:00	30	59.746437	17.680772		3D	53	1.1	6	0	7	5	13	620	01000010	0	00000001	00000000			
	2014 05 22	00:00:00	30	59.746678	17.679887		3D	39	1.1	6	0	6	3	12	619	01000010	0	00000001	00000000			
	2014 05 22	00:15:00	30	59.745482	17.679398		3D	41	1.1	6	0	0	5	11	619	01000010	0	00000001	00000000			
	2014 05 22	00:30:00	30	59.745347	17.678912		3D	36	1.1	5	0	0	0	11	619	01000010	0	00000001	00000000			
	2014 05 22	00:45:00	30	59.745312	17.678972		3D	25	1.3	4	0	0	0	12	618	01000010	0	00000001	00000000			
	2014 05 22	01:00:00	43	59.745333	17.679077		3D	33	1.8	6	0	0	0	13	619	01000010	0	00000001	00000000			
	2014 05 22	01:15:00	30	59.745385	17.678962		3D	32	1.6	6	0	7	5	13	620	01000010	0	00000001	00000000			
	2014 05 22	01:30:00	33	59.746400	17.679878		3D	27	2.0	4	0	9	5	12	619	01000010	0	00000001	00000000			
	2014 05 22	01:45:00	45	59.745633	17.681262		3D	13	2.0	4	0	6	8	12	619	01000010	0	00000001	00000000			
	2014 05 22	02:00:00	67	59.745305	17.678162		3D	29	2.0	4	0	26	15	12	619	01000010	0	00000001	00000000			
	2014 05 22	02:15:00	31	59.743615	17.679135		3D	31	4.3	4	0	9	5	13	620	01000010	0	00000001	00000000			
	2014 05 22	02:30:00	38	59.743385	17.679290		3D	43	2.6	4	0	12	6	14	620	01000010	0	00000001	00000000			
	2014 05 22	02:45:00		Time Out								54	36	14	620	00001000	0	00000001	00000000			
	2014 05 22	03:00:00		Time Out								33	12	15	621	00001000	0	00000001	00000000			
	2014 05 22	03:15:00		Time Out								19	14	15	620	00001000	0	00000001	00000000			
	2014 05 22	03:30:00		Time Out								28	19	15	621	00001000	0	00000001	00000000			
	2014 05 22	03:45:00		Time Out								23	22	15	621	00001000	0	00000001	00000000			
	2014 05 22	04:00:00		Time Out								55	31	16	621	00001000	0	00000001	00000000			
	2014 05 22	04:15:00		Time Out								59	31	17	622	00001000	0	00000001	00000000			
	2014 05 22	04:30:00		Time Out								17	30	19	624	00001000	0	00000001	00000000			
	2014 05 22	04:45:00		Time Out								14	27	21	624	00001000	0	00000001	00000000			
	2014 05 22	05:00:00	77	59.745130	17.679240		3D	34	1.1	7	0	11	30	23	625	01000010	0	00000001	00000000			
	2014 05 22	05:15:00	30	59.745073	17.678203		3D	42	1.3	6	0	10	5	24	625	01000010	0	00000001	00000000			
	2014 05 22	05:30:00	30	59.742688	17.679783		3D	13	1.3	6	0	3	0	22	625	01000010	0	00000001	00000000			
	2014 05 22	05:45:00	30	59.745988	17.679792		3D	26	1.2	6	0	11	7	22	625	01000010	0	00000001	00000000			
	2014 05 22	06:00:00	30	59.745020	17.679575		3D	9	1.5	5	0	4	5	24	626	01000010	0	00000001	00000000			
	2014 05 22	06:15:00	30	59.745405	17.679280		3D	24	1.4	5	0	0	0	26	626	01000010	0	00000001	00000000			
	2014 05 22	06:30:00	30	59.745370	17.679307		3D	19	1.3	5	0	0	0	28	627	01000010	0	00000001	00000000			
	2014 05 22	06:45:00	31	59.745542	17.679243		3D	35	1.3	5	0	0	0	29	628	01000010	0	00000001	00000000			
	2014 05 22	07:00:00	30	59.745417	17.679362		3D	34	4.2	4	0	0	0	29	628	01000010	0	00000001	00000000			
	2014 05 22	07:15:00	44	59.745472	17.679358		3D	40	1.2	7	0	0	0	30	628	01000010	0	00000001	00000000			
	2014 05 22	07:30:00	30	59.745418	17.678983		3D	2	1.2	7	0	3	2	31	628	01000010	0	00000001	00000000			
	2014 05 22	07:45:00	30	59.744973	17.679525		3D	28	1.2	7	0	3	8	33	629	01000010	0	00000001	00000000			
	2014 05 22	08:00:00	30	59.744622	17.679613		3D	32	1.1	7	0	5	8	35	629	01000010	0	00000001	00000000			
	2014 05 22	08:15:00	30	59.745673	17.679637		3D	21	1.4	6	0	6	4	32	629	01000010	0	00000001	00000000			
	2014 05 22	08:30:00	30	59.746343	17.679790		3D	34	1.9	5	0	4	3	30	629	01000010	0	00000001	00000000			
	2014 05 22	08:45:00	30	59.746230	17.680120		3D	29	4.3	4	0	1	4	30	628	01000010	0	00000001	00000000			
	2014 05 22	09:00:00	30	59.746233	17.680068		3D	23	3.1	4	0	0	0	29	628	01000010	0	00000001	00000000			
	2014 05 22	09:15:00	40	59.746262	17.680107		3D	25	1.2	8	0	0	0	30	629	01000010	0	00000001	00000000			
	2014 05 22	09:30:00	30	59.745688	17.680195		3D	22	1.1	8	0	8	9	29	629	01000010	0	00000001	00000000			
	2014 05 22	09:45:00	30	59.745530	17.680237		3D	24	1.3	7	0	5	4	29	628	01000010	0	00000001	00000000			
	2014 05 22	10:00:00	30	59.745317	17.679173		3D	28	1.2	7	0	7	4	29	628	01000010	0	00000001	00000000			
	2014 05 22	10:15:00	30	59.745005	17.679885		3D	40	2.0	4	0	9	4	30	628	01000010	0	00000001	00000000			
	2014 05 22	10:30:00	30	59.745468	17.681403		3D	35	1.9	4	0	5	8	31	629	01000010	0	00000001	00000000			
	2014 05 22	10:45:00	38	59.745542	17.681332		3D	42	1.6	4	0	9	8	29	628	01000010	0	00000001	00000000			
	2014 05 22	11:00:00	30	59.745613	17.680208		3D	33	1.4	4	0	1	4	30	628	01000010	0	00000001	00000000			
	2014 05 22	11:15:00	30	59.745383	17.679765		3D	-5	1.3	4	0	0	0	29	628	01000010	0	00000001	00000000			
	2014 05 22	11:30:00	43	59.745523	17.679633		3D	23	1.0	7	0	1	0	33	629	01000010	0	00000001	00000000			
	2014 05 22	11:45:00	30	59.745572	17.679618		3D	19	1.0	6	0	0	0	35	629	01000010	0	00000001	00000000			
	2014 05 22	12:00:00	30	59.745742	17.679865		3D	23	0.9	7	0	9	10	31	629	01000010	0	00000001	00000000			
	2014 05 22	12:15:00	30	59.745522	17.680120		3D	19	0.9	7	0	5	2	31	629	01000010	0	00000001	00000000			
	2014 05 22	12:30:00	30	59.745647	17.679775		3D	18	1.1	6	0	0	0	31	629	01000010	0	00000001	00000000			
	2014 05 22	12:45:00	30	59.745675	17.679713		3D	15	1.2	5	0	0	0	34	629	01000010	0	00000001	00000000			
	2014 05 22	13:00:00	30	59.745605	17.679760		3D	18	1.3	4	0	0	0	34	629	01000010	0	00000001	00000000			
	2014 05 22	13:15:00	42	59.745615	17.679757		3D	18	1.1	6	0	0	0	34	630	01000010	0	00000001	00000000			
	2014 05 22	13:30:00	45	59.745693	17.679762		3D	47	1.6	4	0	0	0	35	630	01000010	0	00000001	00000000			
	2014 05 22	13:45:00	30	59.745390	17.680335		3D	41	1.5	4	0	9	0	34	630	01000010	0	00000001	00000000			
	2014 05 22	14:00:00	30	59.745198	17.681188		3D	41	1.5	4	0	5	4	31	629	01000010	0	00000001	00000000			
	2014 05 22	14:15:00	30	59.745617	17.680425		3D	32	1.4	4	0	8	0	30	629	01000010	0	00000001	00000000			
	2014 05 22	14:30:00	30	59.745590	17.680212		3D	34	1.4	4	0	1	0	29	629	01000010	0	00000001	00000000			
	2014 05 22	14:45:00	30	59.745453	17.678493		3D	35	1.3	4	0	2	1	29	629	01000010	0	00000001	00000000			
	2014 05 22	15:00:00	42	59.745267	17.678393		3D	39	1.3	5	0	5	3	28	629	01000010	0	00000001	00000000			
	2014 05 22	15:15:00	30	59.742625	17.680008		3D	43	1.3	5	0	6	4	27	628	01000010	0	00000001	00000000			
	2014 05 22	15:30:00	30	59.743485	17.678990		3D	35	1.3	5	0	6	9	27	628	01000010	0	00000001	00000000			
	2014 05 22	15:45:00	30	59.745055	17.680002		3D	40	2.0	4	0	4	10	26	628	01000010	0	00000001	00000000			
	2014 05 22	16:00:00	40	59.744852	17.679407		3D	31	1.7	5	0	14	7	27	628	01000010	0	00000001	00000000			
	2014 05 22	16:15:00	30	59.745073	17.678795		3D	9	1.8	4	0	3	5	26	628	01000010	0	00000001	00000000			
	2014 05 22	16:30:00	67	59.745348	17.679242		3D	19	4.8	4	0	22	23	26	628	01000010	0	00000001	00000000			
	2014 05 22	16:45:00	44	59.745520	17.679140		3D	14	1.2	7	0	0	0	26	628	01000010	0	00000001	00000000			
	2014 05 22	17:00:00	30	59.745447	17.679073		3D	15	1.1	7	0	0	0	26	627	01000010	0	00000001	00000000			
	2014 05 22	17:15:00	30	59.745523	17.679098		3D	19	1.1	7	0	0	0	26	628	01000010	0	00000001	00000000			
	2014 05 22	17:30:00	30	59.745408	17.679102		3D	-70	1.1	6	0	0	0	25	628	01000010	0	00000001	00000000			
	2014 05 22	17:45:00	30	59.745567	17.679100		3D	28	1.0	6	0	1	0	25	627	01000010	0	00000001	00000000			
	2014 05 22	18:00:00	30	59.745462	17.679918		3D	30	1.0	6	0	6	5	25	627	01000010	0	00000001	00000000			
	2014 05 22	18:15:00	30	59.745187	17.680422		3D	32	1.6	4	0	5	2	24	627	01000010	0	00000001	00000000			
	2014 05 22	18:30:00	44	59.745185	17.680948		3D	28	2.3	4	0	12	10	23	626	01000010	0	00000001	00000000			
	2014 05 22	18:45:00	30	59.745527	17.680705		3D	39	1.0	5	0	4	0	22	626	01000010	0	00000001	00000000			
	2014 05 22	19:00:00	48	59.745568	17.679295		3D	44	1.4	5	0	7	11	21	626	01000010	0	00000001	00000000			
	2014 05 22	19:15:00	30	59.745415	17.679930		3D	37	1.6	4	0	3	3	20	626	01000010	0	00000001	00000000			
	2014 05 22	19:30:00	30	59.744867	17.678475		3D	53	1.6	4	0	5	0	20	625	01000010	0	00000001	00000000			
	2014 05 22	19:45:00	30	59.742442	17.680693		3D	43	1.6	4	0	5	1	19	625	01000010	0	00000001	00000000			
	2014 05 22	20:00:00	30	59.744477	17.679930		3D	50	1.5	4	0	8	6	19	625	01000010	0	00000001	00000000			
	2014 05 22	20:15:00	44	59.745642	17.680327		3D	32	1.6	7	0	20	22	17	624	01000010	0	00000001	00000000			
	2014 05 22	20:30:00	30	59.746197	17.681003		3D	22	1.5	6	0	5	0	16	624	01000010	0	00000001	00000000			
	2014 05 22	20:45:00	30	59.745613	17.679712		3D	24	1.4	6	0	8	2	17	624	01000010	0	00000001	00000000			
	2014 05 22	21:00:00	30	59.745715	17.679842		3D	17	1.3	6	0	2	4	17	624	01000010	0	00000001	00000000			
	2014 05 22	21:15:00	30	59.745498	17.679798		3D	17	1.3	6	0	7	6	17	624	01000010	0	00000001	00000000			
	2014 05 22	21:30:00	30	59.745647	17.681227		3D	22	1.3	6	0	9	2	16	624	01000010	0	00000001	00000000			
	2014 05 22	21:45:00	30	59.745827	17.681133		3D	30	2.3	5	0	3	2	15	622	01000010	0	00000001	00000000			
	2014 05 22	22:00:00	30	59.746505	17.680782		3D	31	2.5	5	0	1	3	15	622	01000010	0	00000001	00000000			
	2014 05 22	22:15:00	30	59.746602	17.680565		3D	25	3.7	4	0	5	2	16	622	01000010	0	00000001	00000000			
	2014 05 22	22:30:00	39	59.746343	17.680305		3D	40	1.0	9	0	14	8	15	622	01000010	0	00000001	00000000			
	2014 05 22	22:45:00	30	59.746485	17.680083		3D	38	1.0	8	0	2	2	15	622	01000010	0	00000001	00000000			
	2014 05 22	23:00:00	30	59.746085	17.679732		3D	45	0.9	8	0	0	0	15	622	01000010	0	00000001	00000000			
	2014 05 22	23:15:00	30	59.746038	17.679863		3D	41	0.9	8	0	0	0	15	622	01000010	0	00000001	00000000			
	2014 05 22	23:30:00	30	59.746093	17.679830		3D	41	0.9	8	0	0	0	16	622	01000010	0	00000001	00000000			
	2014 05 22	23:45:00	30	59.746082	17.679780		3D	38	1.1	7	0	0	0	15	622	01000010	0	00000001	00000000			
	2014 05 23	00:00:00	30	59.746060	17.679788		3D	36	1.0	7	0	0	0	16	622	01000010	0	00000001	00000000			
	2014 05 23	00:15:00	30	59.745880	17.680367		3D	95	1.1	6	0	0	0	17	622	01000010	0	00000001	00000000			
	2014 05 23	00:30:00	30	59.746070	17.679817		3D	33	1.1	6	0	0	0	17	623	01000010	0	00000001	00000000			
	2014 05 23	00:45:00	38	59.745990	17.679997		3D	40	1.1	7	0	0	0	17	624	01000010	0	00000001	00000000			
	2014 05 23	01:00:00	30	59.746003	17.680012		3D	37	4.1	6	0	0	0	18	624	01000010	0	00000001	00000000			
	2014 05 23	01:15:00	45	59.746082	17.680158		3D	42	2.9	5	0	18	16	16	623	01000010	0	00000001	00000000			
	2014 05 23	01:30:00	30	59.746055	17.680702		3D	70	4.3	4	0	3	2	15	622	01000010	0	00000001	00000000			
	2014 05 23	01:45:00	30	59.745048	17.680675		3D	27	5.5	4	0	8	4	15	622	01000010	0	00000001	00000000			
	2014 05 23	02:00:00	30	59.746018	17.681015		3D	26	7.8	4	0	11	7	14	621	01000010	0	00000001	00000000			
	2014 05 23	02:15:00	30	59.746657	17.680093		3D	31	7.4	4	0	7	7	15	621	01000010	0	00000001	00000000			
	2014 05 23	02:30:00	43	59.746715	17.679810		3D	32	0.9	9	0	3	2	15	622	01000010	0	00000001	00000000			
	2014 05 23	02:45:00	30	59.745250	17.679703		3D	35	1.0	8	0	8	7	14	621	01000010	0	00000001	00000000			
	2014 05 23	03:00:00	30	59.745753	17.680442		3D	33	0.9	8	0	4	7	14	621	01000010	0	00000001	00000000			
	2014 05 23	03:15:00	30	59.745965	17.681128		3D	35	1.1	7	0	5	6	14	621	01000010	0	00000001	00000000			
	2014 05 23	03:30:00	30	59.745892	17.680737		3D	38	1.0	7	0	6	5	14	621	01000010	0	00000001	00000000			
	2014 05 23	03:45:00	30	59.746310	17.679768		3D	38	1.9	6	0	1	1	16	622	01000010	0	00000001	00000000			
	2014 05 23	04:00:00	30	59.745703	17.679690		3D	34	5.4	5	0	0	0	17	622	01000010	0	00000001	00000000			
	2014 05 23	04:15:00	30	59.745648	17.679717		3D	35	5.0	4	0	3	4	18	624	01000010	0	00000001	00000000			
	2014 05 23	04:30:00	30	59.745673	17.679688		3D	25	3.5	4	0	0	1	19	624	01000010	0	00000001	00000000			
	2014 05 23	04:45:00	69	59.745445	17.680130		3D	38	1.3	5	0	8	20	21	624	01000010	0	00000001	00000000			
	2014 05 23	05:00:00	30	59.745613	17.681208		3D	30	2.7	4	0	6	0	21	625	01000010	0	00000001	00000000			
	2014 05 23	05:15:00	30	59.745547	17.680635		3D	33	2.5	4	0	8	6	22	625	01000010	0	00000001	00000000			
	2014 05 23	05:30:00	30	59.745608	17.680357		3D	27	2.3	4	0	5	3	21	625	01000010	0	00000001	00000000			
	2014 05 23	05:45:00	43	59.745495	17.679343		3D	24	1.1	6	0	1	1	23	625	01000010	0	00000001	00000000			
	2014 05 23	06:00:00	30	59.745532	17.679273		3D	29	1.1	6	0	0	0	27	626	01000010	0	00000001	00000000			
	2014 05 23	06:15:00	30	59.745543	17.679255		3D	20	1.1	6	0	0	0	28	627	01000010	0	00000001	00000000			
	2014 05 23	06:30:00	30	59.745532	17.679297		3D	12	1.1	6	0	0	0	33	628	01000010	0	00000001	00000000			
	2014 05 23	06:45:00	30	59.745532	17.679303		3D	20	2.7	5	0	6	3	31	628	01000010	0	00000001	00000000			
	2014 05 23	07:00:00	30	59.745648	17.679223		3D	33	3.5	5	0	0	1	29	628	01000010	0	00000001	00000000			
	2014 05 23	07:15:00	30	59.745777	17.680198		3D	39	3.8	4	0	6	3	27	628	01000010	0	00000001	00000000			
	2014 05 23	07:30:00	36	59.745592	17.680163		3D	25	1.4	7	0	5	5	29	628	01000010	0	00000001	00000000			
	2014 05 23	07:45:00	30	59.745678	17.681292		3D	31	1.5	6	0	3	4	28	628	01000010	0	00000001	00000000			
	2014 05 23	08:00:00	30	59.745687	17.680372		3D	40	1.6	5	0	5	3	27	628	01000010	0	00000001	00000000			
	2014 05 23	08:15:00	30	59.745288	17.679568		3D	39	1.6	6	0	5	3	28	628	01000010	0	00000001	00000000			
	2014 05 23	08:30:00	30	59.745567	17.679648		3D	31	1.5	5	0	0	0	30	628	01000010	0	00000001	00000000			
	2014 05 23	08:45:00	30	59.745422	17.679582		3D	67	1.5	5	0	0	0	30	628	01000010	0	00000001	00000000			
	2014 05 23	09:00:00	30	59.745572	17.679650		3D	15	2.7	4	0	0	0	34	629	01000010	0	00000001	00000000			
	2014 05 23	09:15:00	30	59.745617	17.679695		3D	21	3.0	4	0	3	2	35	629	01000010	0	00000001	00000000			
	2014 05 23	09:30:00	30	59.745145	17.680193		3D	20	3.5	4	0	8	7	33	629	01000010	0	00000001	00000000			
	2014 05 23	09:45:00	38	59.745520	17.680958		3D	22	1.6	5	0	12	9	31	629	01000010	0	00000001	00000000			
	2014 05 23	10:00:00	30	59.745575	17.680275		3D	23	1.4	5	0	7	4	30	629	01000010	0	00000001	00000000			
	2014 05 23	10:15:00	45	59.745503	17.680222		3D	39	1.6	4	0	11	14	31	629	01000010	0	00000001	00000000			
	2014 05 23	10:30:00	43	59.745167	17.679695		3D	31	2.6	4	0	4	8	33	630	01000010	0	00000001	00000000			
	2014 05 23	10:45:00	88	59.745155	17.681055		3D	-28	1.9	4	0	32	29	34	630	01000010	0	00000001	00000000			
	2014 05 23	11:00:00	30	59.745830	17.679908		3D	61	1.9	4	0	0	0	34	630	01000010	0	00000001	00000000			
	2014 05 23	11:15:00	44	59.745573	17.679632		3D	13	1.1	8	0	0	0	35	629	01000010	0	00000001	00000000			
	2014 05 23	11:30:00	30	59.745573	17.679617		3D	22	0.8	8	0	0	0	36	630	01000010	0	00000001	00000000			
	2014 05 23	11:45:00	30	59.745607	17.679522		3D	28	0.8	8	0	2	2	35	630	01000010	0	00000001	00000000			
